erin@debian:~/Main/Julia$ julia may27-calling.jl 
helo the file opened
After sweep 8 energy=-11.249999999999991  maxlinkdim=2 maxerr=2.47E-32 time=0.016
After sweep 9 energy=-11.249999999999993  maxlinkdim=2 maxerr=1.23E-32 time=0.014
After sweep 10 energy=-11.249999999999993  maxlinkdim=2 maxerr=1.23E-32 time=0.016
After sweep 11 energy=-11.249999999999995  maxlinkdim=2 maxerr=1.23E-32 time=0.015
After sweep 12 energy=-11.249999999999991  maxlinkdim=2 maxerr=7.70E-33 time=0.021
After sweep 13 energy=-11.249999999999996  maxlinkdim=2 maxerr=2.00E-32 time=0.015
After sweep 14 energy=-11.249999999999995  maxlinkdim=2 maxerr=7.70E-33 time=0.015
After sweep 15 energy=-11.249999999999988  maxlinkdim=2 maxerr=6.16E-33 time=0.015
After sweep 16 energy=-11.249999999999988  maxlinkdim=2 maxerr=7.70E-33 time=0.016
After sweep 17 energy=-11.249999999999988  maxlinkdim=2 maxerr=7.70E-33 time=0.019
After sweep 18 energy=-11.249999999999988  maxlinkdim=2 maxerr=7.70E-33 time=0.015
After sweep 19 energy=-11.249999999999988  maxlinkdim=2 maxerr=7.70E-33 time=0.014
After sweep 20 energy=-11.249999999999988  maxlinkdim=2 maxerr=7.70E-33 time=0.015
Energy: -11.250000
Difference: 0.000000
After sweep 1 energy=-11.999993173943643  maxlinkdim=28 maxerr=9.64E-13 time=0.073
After sweep 2 energy=-11.999999999999998  maxlinkdim=2 maxerr=9.77E-13 time=0.042
After sweep 3 energy=-11.999999999999991  maxlinkdim=2 maxerr=2.74E-31 time=0.018
After sweep 4 energy=-11.999999999999975  maxlinkdim=2 maxerr=1.39E-32 time=0.016
After sweep 5 energy=-11.99999999999997  maxlinkdim=2 maxerr=7.70E-33 time=0.023
After sweep 6 energy=-11.999999999999993  maxlinkdim=2 maxerr=1.39E-32 time=0.016
After sweep 7 energy=-11.999999999999991  maxlinkdim=2 maxerr=1.23E-32 time=0.016
After sweep 8 energy=-11.999999999999995  maxlinkdim=2 maxerr=1.39E-32 time=0.016
After sweep 9 energy=-11.999999999999988  maxlinkdim=2 maxerr=1.23E-32 time=0.016
After sweep 10 energy=-11.999999999999998  maxlinkdim=2 maxerr=1.23E-32 time=0.021
After sweep 11 energy=-11.999999999999993  maxlinkdim=2 maxerr=1.39E-32 time=0.016
After sweep 12 energy=-11.999999999999996  maxlinkdim=2 maxerr=1.39E-32 time=0.016
After sweep 13 energy=-11.999999999999995  maxlinkdim=2 maxerr=1.54E-32 time=0.016
After sweep 14 energy=-11.999999999999988  maxlinkdim=2 maxerr=3.08E-32 time=0.023
After sweep 15 energy=-11.999999999999996  maxlinkdim=2 maxerr=1.54E-32 time=0.016
After sweep 16 energy=-11.999999999999996  maxlinkdim=2 maxerr=3.08E-32 time=0.016
After sweep 17 energy=-11.999999999999996  maxlinkdim=2 maxerr=1.54E-32 time=0.016
After sweep 18 energy=-11.999999999999996  maxlinkdim=2 maxerr=1.54E-32 time=0.016
After sweep 19 energy=-11.999999999999996  maxlinkdim=2 maxerr=2.00E-32 time=0.020
After sweep 20 energy=-11.999999999999996  maxlinkdim=2 maxerr=1.23E-32 time=0.016
Energy: -12.000000
Difference: 0.000000
After sweep 1 energy=-12.74999599680449  maxlinkdim=30 maxerr=9.70E-13 time=0.080
After sweep 2 energy=-12.749999999999995  maxlinkdim=2 maxerr=7.98E-13 time=0.044
After sweep 3 energy=-12.74999999999999  maxlinkdim=2 maxerr=3.45E-31 time=0.019
After sweep 4 energy=-12.749999999999984  maxlinkdim=2 maxerr=7.70E-33 time=0.017
After sweep 5 energy=-12.749999999999993  maxlinkdim=2 maxerr=6.16E-33 time=0.023
After sweep 6 energy=-12.749999999999988  maxlinkdim=2 maxerr=6.16E-33 time=0.017
After sweep 7 energy=-12.75  maxlinkdim=2 maxerr=1.54E-32 time=0.017
After sweep 8 energy=-12.749999999999991  maxlinkdim=2 maxerr=1.39E-32 time=0.017
After sweep 9 energy=-12.749999999999995  maxlinkdim=2 maxerr=1.39E-32 time=0.017
After sweep 10 energy=-12.749999999999996  maxlinkdim=2 maxerr=1.39E-32 time=0.021
After sweep 11 energy=-12.749999999999984  maxlinkdim=2 maxerr=1.39E-32 time=0.017
After sweep 12 energy=-12.749999999999988  maxlinkdim=2 maxerr=6.16E-33 time=0.017
After sweep 13 energy=-12.74999999999998  maxlinkdim=2 maxerr=3.08E-32 time=0.016
After sweep 14 energy=-12.749999999999975  maxlinkdim=2 maxerr=2.00E-32 time=0.022
After sweep 15 energy=-12.749999999999995  maxlinkdim=2 maxerr=2.00E-32 time=0.017
After sweep 16 energy=-12.749999999999982  maxlinkdim=2 maxerr=1.39E-32 time=0.017
After sweep 17 energy=-12.749999999999988  maxlinkdim=2 maxerr=1.54E-32 time=0.017
After sweep 18 energy=-12.749999999999995  maxlinkdim=2 maxerr=2.47E-32 time=0.021
After sweep 19 energy=-12.749999999999979  maxlinkdim=2 maxerr=7.70E-33 time=0.017
After sweep 20 energy=-12.749999999999982  maxlinkdim=2 maxerr=2.00E-32 time=0.017
Energy: -12.750000
Difference: 0.000000
After sweep 1 energy=-13.499991041374326  maxlinkdim=32 maxerr=9.94E-13 time=0.092
After sweep 2 energy=-13.500000000000036  maxlinkdim=2 maxerr=9.93E-13 time=0.035
After sweep 3 energy=-13.499999999999982  maxlinkdim=2 maxerr=3.20E-31 time=0.020
After sweep 4 energy=-13.499999999999977  maxlinkdim=2 maxerr=1.54E-32 time=0.025
After sweep 5 energy=-13.49999999999998  maxlinkdim=2 maxerr=1.54E-32 time=0.018
After sweep 6 energy=-13.499999999999979  maxlinkdim=2 maxerr=1.23E-32 time=0.018
After sweep 7 energy=-13.499999999999988  maxlinkdim=2 maxerr=1.23E-32 time=0.018
After sweep 8 energy=-13.499999999999979  maxlinkdim=2 maxerr=1.23E-32 time=0.023
After sweep 9 energy=-13.499999999999995  maxlinkdim=2 maxerr=1.54E-32 time=0.018
After sweep 10 energy=-13.499999999999979  maxlinkdim=2 maxerr=1.23E-32 time=0.018
After sweep 11 energy=-13.49999999999997  maxlinkdim=2 maxerr=1.23E-32 time=0.017
After sweep 12 energy=-13.499999999999979  maxlinkdim=2 maxerr=1.39E-32 time=0.023
After sweep 13 energy=-13.499999999999975  maxlinkdim=2 maxerr=1.23E-32 time=0.018
After sweep 14 energy=-13.499999999999984  maxlinkdim=2 maxerr=1.39E-32 time=0.017
After sweep 15 energy=-13.49999999999999  maxlinkdim=2 maxerr=1.23E-32 time=0.018
After sweep 16 energy=-13.499999999999986  maxlinkdim=2 maxerr=7.70E-33 time=0.022
After sweep 17 energy=-13.499999999999973  maxlinkdim=2 maxerr=1.39E-32 time=0.018
After sweep 18 energy=-13.499999999999982  maxlinkdim=2 maxerr=1.23E-32 time=0.018
After sweep 19 energy=-13.499999999999988  maxlinkdim=2 maxerr=1.23E-32 time=0.018
After sweep 20 energy=-13.500000000000004  maxlinkdim=2 maxerr=7.70E-33 time=0.022
Energy: -13.500000
Difference: 0.000000
After sweep 1 energy=-14.24999198269959  maxlinkdim=35 maxerr=9.88E-13 time=0.090
After sweep 2 energy=-14.250000000000005  maxlinkdim=2 maxerr=9.77E-13 time=0.051
After sweep 3 energy=-14.250000000000014  maxlinkdim=2 maxerr=4.87E-31 time=0.022
After sweep 4 energy=-14.24999999999999  maxlinkdim=2 maxerr=2.77E-32 time=0.020
After sweep 5 energy=-14.249999999999993  maxlinkdim=2 maxerr=2.00E-32 time=0.024
After sweep 6 energy=-14.249999999999977  maxlinkdim=2 maxerr=2.00E-32 time=0.020
After sweep 7 energy=-14.249999999999982  maxlinkdim=2 maxerr=2.00E-32 time=0.019
After sweep 8 energy=-14.250000000000002  maxlinkdim=2 maxerr=2.77E-32 time=0.019
After sweep 9 energy=-14.250000000000005  maxlinkdim=2 maxerr=2.77E-32 time=0.025
After sweep 10 energy=-14.250000000000005  maxlinkdim=2 maxerr=1.54E-32 time=0.021
After sweep 11 energy=-14.249999999999998  maxlinkdim=2 maxerr=2.00E-32 time=0.019
After sweep 12 energy=-14.249999999999996  maxlinkdim=2 maxerr=1.54E-32 time=0.020
After sweep 13 energy=-14.249999999999975  maxlinkdim=2 maxerr=3.08E-32 time=0.025
After sweep 14 energy=-14.249999999999975  maxlinkdim=2 maxerr=2.47E-32 time=0.019
After sweep 15 energy=-14.249999999999982  maxlinkdim=2 maxerr=2.47E-32 time=0.020
After sweep 16 energy=-14.249999999999975  maxlinkdim=2 maxerr=2.47E-32 time=0.020
After sweep 17 energy=-14.249999999999975  maxlinkdim=2 maxerr=2.47E-32 time=0.023
After sweep 18 energy=-14.249999999999986  maxlinkdim=2 maxerr=1.54E-32 time=0.020
After sweep 19 energy=-14.24999999999997  maxlinkdim=2 maxerr=1.54E-32 time=0.019
After sweep 20 energy=-14.24999999999997  maxlinkdim=2 maxerr=1.23E-32 time=0.023
Energy: -14.250000
Difference: 0.000000
After sweep 1 energy=-14.999987307174107  maxlinkdim=35 maxerr=9.99E-13 time=0.084
After sweep 2 energy=-14.999999999999474  maxlinkdim=3 maxerr=9.93E-13 time=0.052
After sweep 3 energy=-14.999999999999972  maxlinkdim=2 maxerr=4.37E-21 time=0.024
After sweep 4 energy=-14.999999999999977  maxlinkdim=2 maxerr=7.70E-33 time=0.027
After sweep 5 energy=-14.999999999999975  maxlinkdim=2 maxerr=1.54E-32 time=0.020
After sweep 6 energy=-14.999999999999993  maxlinkdim=2 maxerr=1.23E-32 time=0.020
After sweep 7 energy=-14.999999999999966  maxlinkdim=2 maxerr=2.00E-32 time=0.020
After sweep 8 energy=-14.99999999999999  maxlinkdim=2 maxerr=2.00E-32 time=0.024
After sweep 9 energy=-14.99999999999999  maxlinkdim=2 maxerr=1.23E-32 time=0.019
After sweep 10 energy=-14.999999999999984  maxlinkdim=2 maxerr=2.00E-32 time=0.020
After sweep 11 energy=-14.999999999999984  maxlinkdim=2 maxerr=2.00E-32 time=0.020
After sweep 12 energy=-14.999999999999984  maxlinkdim=2 maxerr=2.00E-32 time=0.025
After sweep 13 energy=-14.999999999999995  maxlinkdim=2 maxerr=2.00E-32 time=0.020
After sweep 14 energy=-14.999999999999995  maxlinkdim=2 maxerr=1.54E-32 time=0.020
After sweep 15 energy=-14.99999999999999  maxlinkdim=2 maxerr=2.00E-32 time=0.024
After sweep 16 energy=-14.99999999999999  maxlinkdim=2 maxerr=1.23E-32 time=0.021
After sweep 17 energy=-14.999999999999984  maxlinkdim=2 maxerr=2.00E-32 time=0.020
After sweep 18 energy=-14.99999999999999  maxlinkdim=2 maxerr=2.00E-32 time=0.020
After sweep 19 energy=-14.999999999999984  maxlinkdim=2 maxerr=2.00E-32 time=0.025
After sweep 20 energy=-14.999999999999977  maxlinkdim=2 maxerr=2.00E-32 time=0.020
Energy: -15.000000
Difference: 0.000000
After sweep 1 energy=-15.74998903724045  maxlinkdim=35 maxerr=9.96E-13 time=0.098
After sweep 2 energy=-15.750000000000021  maxlinkdim=2 maxerr=9.92E-13 time=0.043
After sweep 3 energy=-15.749999999999947  maxlinkdim=2 maxerr=2.95E-31 time=0.029
After sweep 4 energy=-15.749999999999963  maxlinkdim=2 maxerr=1.54E-32 time=0.021
After sweep 5 energy=-15.74999999999997  maxlinkdim=2 maxerr=7.70E-33 time=0.021
After sweep 6 energy=-15.749999999999973  maxlinkdim=2 maxerr=7.70E-33 time=0.027
After sweep 7 energy=-15.749999999999979  maxlinkdim=2 maxerr=1.54E-32 time=0.022
After sweep 8 energy=-15.749999999999988  maxlinkdim=2 maxerr=1.54E-32 time=0.021
After sweep 9 energy=-15.749999999999988  maxlinkdim=2 maxerr=1.39E-32 time=0.022
After sweep 10 energy=-15.749999999999988  maxlinkdim=2 maxerr=7.70E-33 time=0.028
After sweep 11 energy=-15.749999999999979  maxlinkdim=2 maxerr=1.39E-32 time=0.021
After sweep 12 energy=-15.749999999999988  maxlinkdim=2 maxerr=1.39E-32 time=0.020
After sweep 13 energy=-15.75  maxlinkdim=2 maxerr=1.23E-32 time=0.025
After sweep 14 energy=-15.749999999999988  maxlinkdim=2 maxerr=1.54E-32 time=0.021
After sweep 15 energy=-15.749999999999988  maxlinkdim=2 maxerr=1.54E-32 time=0.020
After sweep 16 energy=-15.749999999999977  maxlinkdim=2 maxerr=2.47E-32 time=0.021
After sweep 17 energy=-15.749999999999982  maxlinkdim=2 maxerr=1.54E-32 time=0.026
After sweep 18 energy=-15.749999999999988  maxlinkdim=2 maxerr=7.70E-33 time=0.021
After sweep 19 energy=-15.749999999999988  maxlinkdim=2 maxerr=2.00E-32 time=0.020
After sweep 20 energy=-15.749999999999988  maxlinkdim=2 maxerr=1.39E-32 time=0.026
Energy: -15.750000
Difference: 0.000000
After sweep 1 energy=-16.499972710087437  maxlinkdim=38 maxerr=9.87E-13 time=0.109
After sweep 2 energy=-16.499999999999943  maxlinkdim=5 maxerr=9.80E-13 time=0.053
After sweep 3 energy=-16.499999999999968  maxlinkdim=2 maxerr=1.22E-20 time=0.034
After sweep 4 energy=-16.499999999999964  maxlinkdim=2 maxerr=2.77E-32 time=0.024
After sweep 5 energy=-16.499999999999957  maxlinkdim=2 maxerr=2.00E-32 time=0.023
After sweep 6 energy=-16.499999999999975  maxlinkdim=2 maxerr=2.00E-32 time=0.028
After sweep 7 energy=-16.499999999999968  maxlinkdim=2 maxerr=1.39E-32 time=0.022
After sweep 8 energy=-16.499999999999982  maxlinkdim=2 maxerr=1.39E-32 time=0.024
After sweep 9 energy=-16.499999999999982  maxlinkdim=2 maxerr=3.08E-32 time=0.028
After sweep 10 energy=-16.49999999999995  maxlinkdim=2 maxerr=1.54E-32 time=0.023
After sweep 11 energy=-16.49999999999997  maxlinkdim=2 maxerr=1.39E-32 time=0.024
After sweep 12 energy=-16.499999999999975  maxlinkdim=2 maxerr=1.39E-32 time=0.022
After sweep 13 energy=-16.5  maxlinkdim=2 maxerr=6.16E-33 time=0.030
After sweep 14 energy=-16.499999999999996  maxlinkdim=2 maxerr=2.00E-32 time=0.023
After sweep 15 energy=-16.499999999999996  maxlinkdim=2 maxerr=1.39E-32 time=0.023
After sweep 16 energy=-16.499999999999993  maxlinkdim=2 maxerr=1.39E-32 time=0.028
After sweep 17 energy=-16.500000000000018  maxlinkdim=2 maxerr=1.23E-32 time=0.022
After sweep 18 energy=-16.499999999999982  maxlinkdim=2 maxerr=1.39E-32 time=0.024
After sweep 19 energy=-16.49999999999998  maxlinkdim=2 maxerr=1.39E-32 time=0.028
After sweep 20 energy=-16.49999999999997  maxlinkdim=2 maxerr=2.00E-32 time=0.024
Energy: -16.500000
Difference: 0.000000
After sweep 1 energy=-17.24997935760706  maxlinkdim=29 maxerr=9.89E-13 time=0.128
After sweep 2 energy=-17.249999999999236  maxlinkdim=2 maxerr=9.76E-13 time=0.064
After sweep 3 energy=-17.249999999999996  maxlinkdim=2 maxerr=3.32E-31 time=0.030
After sweep 4 energy=-17.249999999999982  maxlinkdim=2 maxerr=1.39E-32 time=0.024
After sweep 5 energy=-17.24999999999998  maxlinkdim=2 maxerr=7.70E-33 time=0.030
After sweep 6 energy=-17.24999999999998  maxlinkdim=2 maxerr=2.47E-32 time=0.025
After sweep 7 energy=-17.24999999999997  maxlinkdim=2 maxerr=7.70E-33 time=0.024
After sweep 8 energy=-17.24999999999998  maxlinkdim=2 maxerr=1.39E-32 time=0.032
After sweep 9 energy=-17.25  maxlinkdim=2 maxerr=7.70E-33 time=0.026
After sweep 10 energy=-17.249999999999982  maxlinkdim=2 maxerr=2.00E-32 time=0.023
After sweep 11 energy=-17.24999999999998  maxlinkdim=2 maxerr=2.00E-32 time=0.030
After sweep 12 energy=-17.249999999999975  maxlinkdim=2 maxerr=1.39E-32 time=0.026
After sweep 13 energy=-17.24999999999997  maxlinkdim=2 maxerr=1.39E-32 time=0.025
After sweep 14 energy=-17.249999999999975  maxlinkdim=2 maxerr=1.23E-32 time=0.024
After sweep 15 energy=-17.25  maxlinkdim=2 maxerr=2.47E-32 time=0.031
After sweep 16 energy=-17.24999999999998  maxlinkdim=2 maxerr=2.47E-32 time=0.024
After sweep 17 energy=-17.249999999999975  maxlinkdim=2 maxerr=1.54E-32 time=0.024
After sweep 18 energy=-17.24999999999997  maxlinkdim=2 maxerr=1.23E-32 time=0.030
After sweep 19 energy=-17.24999999999999  maxlinkdim=2 maxerr=2.47E-32 time=0.026
After sweep 20 energy=-17.24999999999997  maxlinkdim=2 maxerr=2.47E-32 time=0.025
Energy: -17.250000
Difference: 0.000000
After sweep 1 energy=-17.999974902665947  maxlinkdim=33 maxerr=9.99E-13 time=0.119
After sweep 2 energy=-17.99999999998856  maxlinkdim=4 maxerr=9.97E-13 time=0.070
After sweep 3 energy=-17.999999999999964  maxlinkdim=2 maxerr=1.29E-19 time=0.040
After sweep 4 energy=-18.000000000000004  maxlinkdim=2 maxerr=1.39E-32 time=0.025
After sweep 5 energy=-18.000000000000007  maxlinkdim=2 maxerr=1.23E-32 time=0.025
After sweep 6 energy=-18.000000000000018  maxlinkdim=2 maxerr=1.39E-32 time=0.031
After sweep 7 energy=-18.000000000000018  maxlinkdim=2 maxerr=1.39E-32 time=0.026
After sweep 8 energy=-17.999999999999993  maxlinkdim=2 maxerr=1.39E-32 time=0.025
After sweep 9 energy=-17.999999999999986  maxlinkdim=2 maxerr=1.54E-32 time=0.033
After sweep 10 energy=-17.99999999999997  maxlinkdim=2 maxerr=1.54E-32 time=0.025
After sweep 11 energy=-17.99999999999997  maxlinkdim=2 maxerr=2.47E-32 time=0.024
After sweep 12 energy=-17.999999999999993  maxlinkdim=2 maxerr=1.39E-32 time=0.030
After sweep 13 energy=-18.000000000000007  maxlinkdim=2 maxerr=2.77E-32 time=0.025
After sweep 14 energy=-17.999999999999993  maxlinkdim=2 maxerr=2.00E-32 time=0.025
After sweep 15 energy=-17.999999999999993  maxlinkdim=2 maxerr=1.23E-32 time=0.031
After sweep 16 energy=-17.99999999999998  maxlinkdim=2 maxerr=1.54E-32 time=0.026
After sweep 17 energy=-18.000000000000007  maxlinkdim=2 maxerr=1.54E-32 time=0.025
After sweep 18 energy=-17.99999999999998  maxlinkdim=2 maxerr=1.54E-32 time=0.031
After sweep 19 energy=-17.999999999999968  maxlinkdim=2 maxerr=1.39E-32 time=0.026
After sweep 20 energy=-17.999999999999982  maxlinkdim=2 maxerr=1.54E-32 time=0.026
Energy: -18.000000
Difference: 0.000000
After sweep 1 energy=-18.749958229636427  maxlinkdim=37 maxerr=9.97E-13 time=0.140
After sweep 2 energy=-18.749999999994863  maxlinkdim=5 maxerr=9.88E-13 time=0.073
After sweep 3 energy=-18.749999999999968  maxlinkdim=2 maxerr=9.25E-19 time=0.036
After sweep 4 energy=-18.749999999999968  maxlinkdim=2 maxerr=1.39E-32 time=0.028
After sweep 5 energy=-18.74999999999997  maxlinkdim=2 maxerr=2.47E-32 time=0.035
After sweep 6 energy=-18.74999999999995  maxlinkdim=2 maxerr=2.47E-32 time=0.028
After sweep 7 energy=-18.749999999999982  maxlinkdim=2 maxerr=7.70E-33 time=0.026
After sweep 8 energy=-18.75000000000001  maxlinkdim=2 maxerr=1.39E-32 time=0.031
After sweep 9 energy=-18.749999999999957  maxlinkdim=2 maxerr=1.39E-32 time=0.026
After sweep 10 energy=-18.749999999999957  maxlinkdim=2 maxerr=2.47E-32 time=0.025
After sweep 11 energy=-18.74999999999997  maxlinkdim=2 maxerr=1.54E-32 time=0.031
After sweep 12 energy=-18.749999999999954  maxlinkdim=2 maxerr=1.39E-32 time=0.025
After sweep 13 energy=-18.749999999999968  maxlinkdim=2 maxerr=1.39E-32 time=0.027
After sweep 14 energy=-18.749999999999964  maxlinkdim=2 maxerr=7.70E-33 time=0.030
After sweep 15 energy=-18.749999999999968  maxlinkdim=2 maxerr=1.54E-32 time=0.026
After sweep 16 energy=-18.749999999999954  maxlinkdim=2 maxerr=2.47E-32 time=0.025
After sweep 17 energy=-18.74999999999998  maxlinkdim=2 maxerr=1.54E-32 time=0.032
After sweep 18 energy=-18.749999999999986  maxlinkdim=2 maxerr=2.47E-32 time=0.026
After sweep 19 energy=-18.74999999999996  maxlinkdim=2 maxerr=6.16E-33 time=0.026
After sweep 20 energy=-18.749999999999964  maxlinkdim=2 maxerr=1.39E-32 time=0.031
Energy: -18.750000
Difference: 0.000000
After sweep 1 energy=-19.49996401660762  maxlinkdim=36 maxerr=9.86E-13 time=0.142
After sweep 2 energy=-19.50000000000002  maxlinkdim=2 maxerr=9.99E-13 time=0.073
After sweep 3 energy=-19.499999999999993  maxlinkdim=2 maxerr=7.71E-31 time=0.043
After sweep 4 energy=-19.49999999999999  maxlinkdim=2 maxerr=1.88E-31 time=0.029
After sweep 5 energy=-19.49999999999999  maxlinkdim=2 maxerr=3.19E-31 time=0.029
After sweep 6 energy=-19.499999999999964  maxlinkdim=2 maxerr=3.13E-31 time=0.037
After sweep 7 energy=-19.49999999999997  maxlinkdim=2 maxerr=4.47E-31 time=0.028
After sweep 8 energy=-19.49999999999998  maxlinkdim=2 maxerr=1.23E-32 time=0.027
After sweep 9 energy=-19.499999999999993  maxlinkdim=2 maxerr=1.53E-31 time=0.034
After sweep 10 energy=-19.499999999999975  maxlinkdim=2 maxerr=3.81E-31 time=0.027
After sweep 11 energy=-19.49999999999995  maxlinkdim=2 maxerr=1.54E-32 time=0.034
After sweep 12 energy=-19.49999999999995  maxlinkdim=2 maxerr=1.56E-31 time=0.027
After sweep 13 energy=-19.500000000000004  maxlinkdim=2 maxerr=1.00E-31 time=0.026
After sweep 14 energy=-19.499999999999982  maxlinkdim=2 maxerr=1.39E-32 time=0.032
After sweep 15 energy=-19.499999999999986  maxlinkdim=2 maxerr=2.47E-32 time=0.026
After sweep 16 energy=-19.499999999999932  maxlinkdim=2 maxerr=1.54E-32 time=0.026
After sweep 17 energy=-19.49999999999995  maxlinkdim=2 maxerr=2.00E-32 time=0.033
After sweep 18 energy=-19.499999999999968  maxlinkdim=2 maxerr=1.39E-32 time=0.027
After sweep 19 energy=-19.499999999999947  maxlinkdim=2 maxerr=1.39E-32 time=0.027
After sweep 20 energy=-19.49999999999996  maxlinkdim=2 maxerr=2.47E-32 time=0.033
Energy: -19.500000
Difference: 0.000000
After sweep 1 energy=-20.249940743903398  maxlinkdim=39 maxerr=9.94E-13 time=0.152
After sweep 2 energy=-20.249999999997144  maxlinkdim=5 maxerr=9.55E-13 time=0.082
After sweep 3 energy=-20.25000000000001  maxlinkdim=2 maxerr=6.51E-18 time=0.046
After sweep 4 energy=-20.249999999999957  maxlinkdim=2 maxerr=9.96E-32 time=0.031
After sweep 5 energy=-20.24999999999999  maxlinkdim=2 maxerr=4.56E-31 time=0.036
After sweep 6 energy=-20.249999999999957  maxlinkdim=2 maxerr=6.49E-31 time=0.030
After sweep 7 energy=-20.24999999999997  maxlinkdim=2 maxerr=2.00E-32 time=0.030
After sweep 8 energy=-20.249999999999968  maxlinkdim=2 maxerr=1.39E-32 time=0.035
After sweep 9 energy=-20.24999999999999  maxlinkdim=2 maxerr=1.23E-32 time=0.029
After sweep 10 energy=-20.249999999999982  maxlinkdim=2 maxerr=1.39E-32 time=0.029
After sweep 11 energy=-20.249999999999975  maxlinkdim=2 maxerr=7.70E-33 time=0.038
After sweep 12 energy=-20.249999999999968  maxlinkdim=2 maxerr=1.23E-32 time=0.030
After sweep 13 energy=-20.249999999999975  maxlinkdim=2 maxerr=1.39E-32 time=0.029
After sweep 14 energy=-20.24999999999997  maxlinkdim=2 maxerr=1.23E-32 time=0.046
After sweep 15 energy=-20.249999999999968  maxlinkdim=2 maxerr=1.39E-32 time=0.032
After sweep 16 energy=-20.24999999999999  maxlinkdim=2 maxerr=1.39E-32 time=0.028
After sweep 17 energy=-20.249999999999968  maxlinkdim=2 maxerr=1.39E-32 time=0.036
After sweep 18 energy=-20.249999999999947  maxlinkdim=2 maxerr=1.39E-32 time=0.029
After sweep 19 energy=-20.249999999999954  maxlinkdim=2 maxerr=2.47E-32 time=0.036
After sweep 20 energy=-20.24999999999995  maxlinkdim=2 maxerr=1.54E-32 time=0.030
Energy: -20.250000
Difference: 0.000000
After sweep 1 energy=-20.999930951621195  maxlinkdim=39 maxerr=9.85E-13 time=0.165
After sweep 2 energy=-20.99999999999388  maxlinkdim=8 maxerr=9.99E-13 time=0.089
After sweep 3 energy=-21.0  maxlinkdim=2 maxerr=3.92E-18 time=0.039
After sweep 4 energy=-20.999999999999996  maxlinkdim=2 maxerr=5.27E-31 time=0.039
After sweep 5 energy=-21.000000000000018  maxlinkdim=2 maxerr=1.80E-31 time=0.032
After sweep 6 energy=-21.000000000000018  maxlinkdim=2 maxerr=8.89E-32 time=0.031
After sweep 7 energy=-20.999999999999964  maxlinkdim=2 maxerr=1.23E-32 time=0.036
After sweep 8 energy=-20.999999999999964  maxlinkdim=2 maxerr=1.85E-32 time=0.031
After sweep 9 energy=-21.000000000000004  maxlinkdim=2 maxerr=1.95E-32 time=0.030
After sweep 10 energy=-20.99999999999996  maxlinkdim=2 maxerr=1.39E-32 time=0.038
After sweep 11 energy=-20.999999999999975  maxlinkdim=2 maxerr=4.76E-31 time=0.029
After sweep 12 energy=-20.999999999999975  maxlinkdim=2 maxerr=9.48E-32 time=0.029
After sweep 13 energy=-20.99999999999996  maxlinkdim=2 maxerr=1.23E-32 time=0.030
After sweep 14 energy=-20.99999999999997  maxlinkdim=2 maxerr=8.32E-32 time=0.029
After sweep 15 energy=-20.99999999999995  maxlinkdim=2 maxerr=2.67E-31 time=0.034
After sweep 16 energy=-21.000000000000007  maxlinkdim=2 maxerr=1.62E-31 time=0.030
After sweep 17 energy=-20.99999999999999  maxlinkdim=2 maxerr=9.29E-31 time=0.029
After sweep 18 energy=-20.999999999999954  maxlinkdim=2 maxerr=6.19E-32 time=0.035
After sweep 19 energy=-20.99999999999997  maxlinkdim=2 maxerr=1.39E-32 time=0.028
After sweep 20 energy=-20.99999999999996  maxlinkdim=2 maxerr=1.74E-31 time=0.030
Energy: -21.000000
Difference: 0.000000
After sweep 1 energy=-21.749936924354945  maxlinkdim=38 maxerr=9.93E-13 time=0.159
After sweep 2 energy=-21.749999999931518  maxlinkdim=10 maxerr=9.83E-13 time=0.100
After sweep 3 energy=-21.74999999999997  maxlinkdim=2 maxerr=1.62E-15 time=0.043
After sweep 4 energy=-21.749999999999993  maxlinkdim=2 maxerr=1.02E-30 time=0.032
After sweep 5 energy=-21.749999999999964  maxlinkdim=2 maxerr=1.80E-31 time=0.037
After sweep 6 energy=-21.750000000000004  maxlinkdim=2 maxerr=2.95E-31 time=0.032
After sweep 7 energy=-21.750000000000018  maxlinkdim=2 maxerr=2.00E-32 time=0.040
After sweep 8 energy=-21.750000000000004  maxlinkdim=2 maxerr=2.00E-32 time=0.034
After sweep 9 energy=-21.749999999999964  maxlinkdim=2 maxerr=2.00E-32 time=0.031
After sweep 10 energy=-21.749999999999947  maxlinkdim=2 maxerr=2.00E-32 time=0.036
After sweep 11 energy=-21.749999999999996  maxlinkdim=2 maxerr=2.00E-32 time=0.030
After sweep 12 energy=-21.749999999999957  maxlinkdim=2 maxerr=1.39E-32 time=0.030
After sweep 13 energy=-21.750000000000018  maxlinkdim=2 maxerr=2.00E-32 time=0.037
After sweep 14 energy=-21.74999999999995  maxlinkdim=2 maxerr=1.54E-32 time=0.031
After sweep 15 energy=-21.74999999999995  maxlinkdim=2 maxerr=1.54E-32 time=0.030
After sweep 16 energy=-21.74999999999996  maxlinkdim=2 maxerr=2.00E-32 time=0.036
After sweep 17 energy=-21.75000000000001  maxlinkdim=2 maxerr=5.24E-32 time=0.029
After sweep 18 energy=-21.74999999999996  maxlinkdim=2 maxerr=2.00E-32 time=0.035
